Event	ID	Name			Wwise Object Path	Notes
	293585244	Play_SFX_GPE_Melody_Note1_Oct3_Int3			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct3_Int3	
	293585245	Play_SFX_GPE_Melody_Note1_Oct3_Int2			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct3_Int2	
	293585246	Play_SFX_GPE_Melody_Note1_Oct3_Int1			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct3_Int1	
	448114921	Play_SFX_GPE_Melody_Note1_Oct34_Int4			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct34_Int4	
	538522331	Play_SFX_GPE_Melody_Note3_Oct4_Int3			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Oct4_Int3	
	538522332	Play_SFX_GPE_Melody_Note3_Oct4_Int4			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Oct4_Int4	
	538522333	Play_SFX_GPE_Melody_Note3_Oct4_Int5			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Oct4_Int5	
	616300211	Play_SFX_GPE_Melody_Note2_Int3_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Int3_End	
	664513901	Play_SFX_GPE_Melody_Note3_Int2_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Int2_End	
	848395545	Play_SFX_GPE_Melody_Note2_Int5_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Int5_End	
	984296002	Flute_C_Start			\Default Work Unit\FLUTE\Flute_Note\Flute_C_Start	
	1037527072	Play_SFX_GPE_Melody_Note3_Int3_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Int3_End	
	1149564230	Flute_G_Start			\Default Work Unit\FLUTE\Flute_Note\Flute_G_Start	
	1458999182	Play_SFX_GPE_Melody_Note3_Int1_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Int1_End	
	1526197270	Play_SFX_GPE_Melody_Note2_Int2_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Int2_End	
	1634689741	Flute_G_End			\Default Work Unit\FLUTE\Flute_Note\Flute_G_End	
	2009155612	Play_SFX_GPE_Melody_Note3_Oct3_Int1			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Oct3_Int1	
	2009155615	Play_SFX_GPE_Melody_Note3_Oct3_Int2			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Oct3_Int2	
	2027045613	Flute_DS_End			\Default Work Unit\FLUTE\Flute_Note\Flute_DS_End	
	2246680465	Flute_C_End			\Default Work Unit\FLUTE\Flute_Note\Flute_C_End	
	2694737788	Play_SFX_GPE_Melody_Note2_Int4_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Int4_End	
	2959827201	Play_SFX_GPE_Melody_Note2_Oct3_Int1			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct3_Int1	
	2959827202	Play_SFX_GPE_Melody_Note2_Oct3_Int2			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct3_Int2	
	2959827203	Play_SFX_GPE_Melody_Note2_Oct3_Int3			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct3_Int3	
	2959827204	Play_SFX_GPE_Melody_Note2_Oct3_Int4			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct3_Int4	
	3022861728	Play_SFX_GPE_Melody_Note2_Oct4_Int5			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct4_Int5	
	3022861730	Play_SFX_GPE_Melody_Note2_Oct4_Int7			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct4_Int7	
	3022861731	Play_SFX_GPE_Melody_Note2_Oct4_Int6			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Oct4_Int6	
	3082851024	Play_SFX_GPE_Melody_Note1_Oct4_Int6			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct4_Int6	
	3082851025	Play_SFX_GPE_Melody_Note1_Oct4_Int7			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct4_Int7	
	3082851027	Play_SFX_GPE_Melody_Note1_Oct4_Int5			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note1\Play_SFX_GPE_Melody_Note1_Oct4_Int5	
	3098025574	Flute_DS_Start			\Default Work Unit\FLUTE\Flute_Note\Flute_DS_Start	
	3274171617	Play_SFX_GPE_Catapult_Melody_04			\Default Work Unit\FLUTE\Flute_Melody\Play_SFX_GPE_Catapult_Melody_04	
	3274171620	Play_SFX_GPE_Catapult_Melody_01			\Default Work Unit\FLUTE\Flute_Melody\Play_SFX_GPE_Catapult_Melody_01	
	3274171622	Play_SFX_GPE_Catapult_Melody_03			\Default Work Unit\FLUTE\Flute_Melody\Play_SFX_GPE_Catapult_Melody_03	
	3274171623	Play_SFX_GPE_Catapult_Melody_02			\Default Work Unit\FLUTE\Flute_Melody\Play_SFX_GPE_Catapult_Melody_02	
	3575387695	Play_SFX_GPE_Melody_Note3_Int4_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note3\Play_SFX_GPE_Melody_Note3_Int4_End	
	3901381120	Flute_F_End			\Default Work Unit\FLUTE\Flute_Note\Flute_F_End	
	4054995221	Play_SFX_GPE_Melody_Note2_Int1_End			\Default Work Unit\FLUTE\SFX_GPE_Melody\SFX_GPE_Melody_Note2\Play_SFX_GPE_Melody_Note2_Int1_End	
	4214291931	Flute_F_Start			\Default Work Unit\FLUTE\Flute_Note\Flute_F_Start	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	9462856	Flt_G_Main_Start	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_G_Main_Start_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\G\Flute_G_Start\Flute_G_Main_Start\Flt_G_Main_Start		70895
	9877435	Flt_DD_Layer_Loop	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_D#_Layer_Loop_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\DS\Flute_DS_Loop\Flute_DS_Layer_Loop\Flt_DD_Layer_Loop		123109
	27921046	Flt_C_Reverb_Start	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_C_Reverb_Start_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\C\Flute_C_Start\Flute_C_Reverb_Start\Flt_C_Reverb_Start		93796
	31284809	SFX_GPE_Melody_Note1_Oct3_G	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note1_Oct3_G_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note1\SFX_GPE_Melody_Note1_Oct3_Int3\SFX_GPE_Melody_Note1_Oct3_G		43616
	37866787	SFX_GPE_Melody_Note1_Oct3_F	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note1_Oct3_F_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note1\SFX_GPE_Melody_Note1_Oct3_Int2\SFX_GPE_Melody_Note1_Oct3_F		45547
	38663786	Flt_G_Main_End	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_G_Main_End_7E5D6FB4.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\G\Flute_G_End\Flute_G_Main_End\Flt_G_Main_End		28843
	38722383	Flt_C_Reverb_End	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_C_Reverb_End_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\C\Flute_C_End\Flute_C_Reverb_End\Flt_C_Reverb_End		68030
	40935585	SFX_GPE_Melody_Note1_Oct3_AS	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note1_Oct3_AS_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note1\SFX_GPE_Melody_Note1_Oct34_Int4\SFX_GPE_Melody_Note1_Oct3_AS		49816
	48088021	SFX_GPE_Catapult_Melody_01	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Catapult_Melody_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\Flute_Melody_Catapult\SFX_GPE_Catapult_Melody_01		80313
	50587423	Flt_DD_Main_End	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_D#_Main_End_3C5EAB40.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\DS\Flute_DS_End\Flute_DS_Main_End\Flt_DD_Main_End		28404
	60463401	SFX_GPE_Melody_Note2_Oct3_Int3_01	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note2_Oct3_Int3_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note2\SFX_GPE_Melody_Note2_Oct3_Int3\SFX_GPE_Melody_Note2_Oct3_Int3_01		54917
	61460550	Flt_F_Reverb_End	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_F_Reverb_End_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\F\Flute_F_End\Flute_F_Reverb_End\Flt_F_Reverb_End		68254
	77292527	SFX_GPE_Melody_Note2_Oct4_Int5_01	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note2_Oct4_Int5_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note2\SFX_GPE_Melody_Note2_Oct4_Int5\SFX_GPE_Melody_Note2_Oct4_Int5_01		53237
	82245004	SFX_GPE_Melody_Note1_Oct3_DS	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note1_Oct3_DS_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note1\SFX_GPE_Melody_Note1_Oct3_Int2\SFX_GPE_Melody_Note1_Oct3_DS		45423
	122548726	SFX_GPE_Melody_Note2_Oct3_Int2_02	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Melody_Note2_Oct3_Int2_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\Flute_Melody\SFX_GPE_Melody\SFX_GPE_Melody_Note2\SFX_GPE_Melody_Note2_Oct3_Int2\SFX_GPE_Melody_Note2_Oct3_Int2_02		51118
	129311584	Flt_C_Layer_Start	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_C_Layer_Start_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\C\Flute_C_Start\Flute_C_Layer_Start\Flt_C_Layer_Start		86318
	129789573	Flt_G_Breath	S:\Logiciel\Jeu\GIT\SourceTree\DarkAvian\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Flt_G_Breath_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\FLUTE\MC_Flute_Note\G\Flute_G_Start\Flute_G_Breath\Flt_G_Breath		72876
