Event	ID	Name			Wwise Object Path	Notes
	172812343	Play_Amb_Fall_Dirt_RFX			\Default Work Unit\AMB\Play_Amb_Fall_Dirt_RFX	
	305604352	Play_Amb_Wind_Void			\Default Work Unit\AMB\Play_Amb_Wind_Void	
	832042763	Play_Amb_Lake_LP			\Default Work Unit\AMB\Play_Amb_Lake_LP	
	1075472767	Play_Insect_RFX			\Default Work Unit\AMB\Play_Insect_RFX	
	1413324378	Play_Amb_Birds_RFX			\Default Work Unit\AMB\Play_Amb_Birds_RFX	
	1521220657	Play_Amb_Cavern_Level			\Default Work Unit\AMB\Play_Amb_Cavern_Level	
	1608668697	Play_MC_FOL_Pivot			\Default Work Unit\MC\Play_MC_FOL_Pivot	
	1977485633	Volume_AmbT_Pad_Zelda			\Default Work Unit\Amb_Tonal\Volume_AmbT_Pad_Zelda	
	2017862678	Play_MC_FOL_Scuff			\Default Work Unit\MC\Play_MC_FOL_Scuff	
	2037670792	Play_MC_FOL_Land			\Default Work Unit\MC\Play_MC_FOL_Land	
	2904809513	Play_DarkWorld_Zelda_Pad			\Default Work Unit\Amb_Tonal\Play_DarkWorld_Zelda_Pad	
	2982907204	Play_Amb_Drip_Cavern			\Default Work Unit\AMB\Play_Amb_Drip_Cavern	
	3022734957	Play_MC_Jump			\Default Work Unit\MC\Play_MC_Jump	
	3181251971	Stop_DarkWorld_Zelda_Pad			\Default Work Unit\Amb_Tonal\Stop_DarkWorld_Zelda_Pad	
	3212184235	Play_MC_FOL_Jump			\Default Work Unit\MC\Play_MC_FOL_Jump	
	3531921507	Play_MC_Step			\Default Work Unit\MC\Play_MC_Step	
	3619535171	Play_Amb_Water_RFX			\Default Work Unit\AMB\Play_Amb_Water_RFX	
	3623306286	Play_Amb_CavernLore			\Default Work Unit\AMB\Play_Amb_CavernLore	
	3686445418	Play_Amb_Cavern			\Default Work Unit\AMB\Play_Amb_Cavern	
	3757054751	Play_MC_Taps			\Default Work Unit\MC\Play_MC_Taps	
	4124567974	Play_Amb_Lake_Lapping			\Default Work Unit\AMB\Play_Amb_Lake_Lapping	
	4164330385	Play_MC_FOL_Step			\Default Work Unit\MC\Play_MC_FOL_Step	
	4231511915	Play_MC_Falling_woosh			\Default Work Unit\Play_MC_Falling_woosh	
	4244289267	Play_Amb_Wind_Valley			\Default Work Unit\AMB\Play_Amb_Wind_Valley	

Switch Group	ID	Name			Wwise Object Path	Notes
	3043323106	MC_MvtState			\Default Work Unit\MC_MvtState	
	3865314626	Material			\Default Work Unit\Material	

Switch	ID	Name	Switch Group			Notes
	674522502	Land	MC_MvtState			
	2332106820	Scuff	MC_MvtState			
	2951998248	Walk_Run	MC_MvtState			
	3833651337	Jump	MC_MvtState			
	122593115	Water_Shallow	Material			
	241501102	Grass_Long	Material			
	1216965916	Stone	Material			
	2058049674	Wood	Material			
	2195636714	Dirt	Material			
	2705388594	Grass_Short	Material			
	3946787029	Water_Puddle	Material			

Game Parameter	ID	Name			Wwise Object Path	Notes
	33954365	MC_Falling			\Default Work Unit\MC_Falling	
	1227053913	MC_Speed			\Default Work Unit\MC_Speed	
	1240670792	Distance			\Default Work Unit\Distance	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	2805328	SFX_MC_Tap_Stone_5	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_Tap_Stone_5_95979C13.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Taps\MC_Taps\SFX_MC_Tap_Stone\SFX_MC_Tap_Stone_5		4496
	4232739	SFX_MC_FT_Dirt_Run_02	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Dirt_Run_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Dirt\Dirt_Steps\Dirt_Run\SFX_MC_FT_Dirt_Run_02		3255
	4589486	Amb_RFX_Bird_Dead_Sea_Sparrow_2	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\Amb_RFX_Bird_Dead_Sea_Sparrow_2_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\Amb_Birds_RFX\Amb_RFX_Bird_Dead_Sea_Sparrow\Amb_RFX_Bird_Dead_Sea_Sparrow_2		27775
	6622124	SFX_MC_FT_Wood_Walk_01	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Wood_Walk_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Wood\Wood_Steps\Wood_Walk\SFX_MC_FT_Wood_Walk_01		5225
	9433970	SFX_MC_FT_Water_Shallow_Scuff_03	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Water_Shallow_Scuff_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Water_Shallow\Water_Shallow_Scuff\SFX_MC_FT_Water_Shallow_Scuff_03		28230
	21057580	SFX_MC_FT_Wood_Walk_08	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Wood_Walk_08_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Wood\Wood_Steps\Wood_Walk\SFX_MC_FT_Wood_Walk_08		4057
	25445270	MC_Falling_woosh	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_Falling_PH_0762CC47.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Falling_woosh		99728
	26887683	SFX_MC_FT_Wood_Walk_04	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Wood_Walk_04_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Wood\Wood_Steps\Wood_Walk\SFX_MC_FT_Wood_Walk_04		4057
	29417547	SFX_MC_FT_Stone_Run_03	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Stone_Run_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Stone\Stone_Steps\Stone_Walk\SFX_MC_FT_Stone_Run_03		3868
	30767836	SFX_MC_FT_Dirt_Land_02	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_MC_FT_Dirt_Land_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\MC\MC_Steps\SFX_MC_Steps_Dirt\Dirt_Land\SFX_MC_FT_Dirt_Land_02		6504
