Event	ID	Name			Wwise Object Path	Notes
	58267825	Play_SFX_GPE_Catapulte_Woosh			\Default Work Unit\SFX_GPE\SFX_GPE_Catapulte\Play_SFX_GPE_Catapulte_Woosh	
	437964639	Stop_SFX_GPE_Telekinesie			\Default Work Unit\SFX_GPE\SFX_GPE_Telekinesie\Stop_SFX_GPE_Telekinesie	
	450895549	Play_SFX_GPE_Telekinesie			\Default Work Unit\SFX_GPE\SFX_GPE_Telekinesie\Play_SFX_GPE_Telekinesie	
	513126929	Play_SFX_GPE_Zipline_Bld			\Default Work Unit\SFX_GPE\SFX_GPE_Zipline\Play_SFX_GPE_Zipline_Bld	
	598048154	Play_SFX_Door			\Default Work Unit\SFX_LE\Play_SFX_Door	
	634478466	Stop_SFX_GPE_Stele_DS2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_DS2	
	634478467	Stop_SFX_GPE_Stele_DS3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_DS3	
	676264313	Play_SFX_GPE_Catapulte_Grab			\Default Work Unit\SFX_GPE\SFX_GPE_Catapulte\Play_SFX_GPE_Catapulte_Grab	
	682814542	Play_SFX_GPE_PlantPlatform_Idle_Open_LP			\Default Work Unit\SFX_GPE\SFX_GPE_PlantPlatform\Play_SFX_GPE_PlantPlatform_Idle_Open_LP	
	1037685774	Stop_SFX_GPE_Stele_AS3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_AS3	
	1037685775	Stop_SFX_GPE_Stele_AS2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_AS2	
	1114615760	Stop_SFX_GPE_Stele_D3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_D3	
	1114615761	Stop_SFX_GPE_Stele_D2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_D2	
	1131393348	Stop_SFX_GPE_Stele_G2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_G2	
	1131393349	Stop_SFX_GPE_Stele_G3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_G3	
	1148171066	Stop_SFX_GPE_Stele_F3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_F3	
	1148171067	Stop_SFX_GPE_Stele_F2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_F2	
	1164948654	Stop_SFX_GPE_Stele_A2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_A2	
	1164948655	Stop_SFX_GPE_Stele_A3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_A3	
	1198503920	Stop_SFX_GPE_Stele_C2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Stop_SFX_GPE_Stele_C2	
	1198503921	Stop_SFX_GPE_Stele_C3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Stop_SFX_GPE_Stele_C3	
	1429665634	Play_SFX_GPE_Bumper			\Default Work Unit\SFX_GPE\SFX_GPE_Bumper\Play_SFX_GPE_Bumper	
	1585684138	Play_SFX_GPE_Stele_G2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_G2	
	1585684139	Play_SFX_GPE_Stele_G3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_G3	
	1587068986	Stop_SFX_GPE_Geyser_end			\Default Work Unit\SFX_GPE\SFX_GPE_Geyser\Stop_SFX_GPE_Geyser_end	
	1602461720	Play_SFX_GPE_Stele_F3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_F3	
	1602461721	Play_SFX_GPE_Stele_F2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_F2	
	1636016994	Play_SFX_GPE_Stele_D3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_D3	
	1636016995	Play_SFX_GPE_Stele_D2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_D2	
	1652794582	Play_SFX_GPE_Stele_C2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_C2	
	1652794583	Play_SFX_GPE_Stele_C3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_C3	
	1681387998	Play_SFX_GPE_PlantPlatorm_Close			\Default Work Unit\SFX_GPE\SFX_GPE_PlantPlatform\Play_SFX_GPE_PlantPlatorm_Close	
	1686349880	Play_SFX_GPE_Stele_A2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_A2	
	1686349881	Play_SFX_GPE_Stele_A3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_A3	
	2012244440	Play_SFX_GPE_ToyPlant_A			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_A	
	2012244442	Play_SFX_GPE_ToyPlant_C			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_C	
	2012244445	Play_SFX_GPE_ToyPlant_D			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_D	
	2012244446	Play_SFX_GPE_ToyPlant_G			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_G	
	2012244447	Play_SFX_GPE_ToyPlant_F			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_F	
	2168219807	Play_SFX_GPE_Geyser_Start			\Default Work Unit\SFX_GPE\SFX_GPE_Geyser\Play_SFX_GPE_Geyser_Start	
	2573704570	Play_SFX_GPE_PlantPlatorm_Open			\Default Work Unit\SFX_GPE\SFX_GPE_PlantPlatform\Play_SFX_GPE_PlantPlatorm_Open	
	2755251892	Play_SFX_GPE_Stele_DS2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_DS2	
	2755251893	Play_SFX_GPE_Stele_DS3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_DS3	
	2809569147	Play_SFX_GPE_ToyPlant_AS			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_AS	
	2893457044	Play_SFX_GPE_ToyPlant_DS			\Default Work Unit\SFX_GPE\SFX_GPE_ToyPlant\Play_SFX_GPE_ToyPlant_DS	
	2992937130	Play_SFX_GPE_PlantPlatorm_Open_Land			\Default Work Unit\SFX_GPE\SFX_GPE_PlantPlatform\Play_SFX_GPE_PlantPlatorm_Open_Land	
	3024238152	Play_SFX_GPE_Stele_AS3			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_3\Play_SFX_GPE_Stele_AS3	
	3024238153	Play_SFX_GPE_Stele_AS2			\Default Work Unit\SFX_GPE\SFX_GPE_Stele\Play_SFX_GPE_Stele_2\Play_SFX_GPE_Stele_AS2	
	3367732063	Stop_SFX_GPE_Zipline_Bld			\Default Work Unit\SFX_GPE\SFX_GPE_Zipline\Stop_SFX_GPE_Zipline_Bld	
	3636920717	Play_SFX_GPE_Telekinesie_Finish			\Default Work Unit\SFX_GPE\SFX_GPE_Telekinesie\Play_SFX_GPE_Telekinesie_Finish	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	4604180	SFX_GPE_ToyPlant_Whisper_F3_01	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_F3_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_F\SFX_GPE_ToyPlant_Whisper_F\SFX_GPE_ToyPlant_Whisper_F23\SFX_GPE_ToyPlant_Whisper_F3\SFX_GPE_ToyPlant_Whisper_F3_01		31434
	5846075	SFX_GPE_Bumper_2	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Bumper_2_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Bumper\SFX_GPE_Bumper\SFX_GPE_Bumper_2		24314
	8221998	SFX_GPE_Geyser_Lp	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Geyser_Lp_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Geyser\SFX_GPE_Geyser_Lp\SFX_GPE_Geyser_Lp		93173
	19968261	SFX_GPE_ToyPlant_Whisper_A2_01	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_A2_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_A\SFX_GPE_ToyPlant_Whisper\SFX_GPE_ToyPlant_Whisper_A23\SFX_GPE_ToyPlant_Whisper_A2\SFX_GPE_ToyPlant_Whisper_A2_01		31243
	21560878	SFX_GPE_Geyser_Start_1	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Geyser_Start_1_F8E0F160.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Geyser\SFX_GPE_Geyser_Start\SFX_GPE_Geyser_Start_1		19809
	24149264	SFX_GPE_Stele_Butterfly_DS3	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Stele_Butterfly_DS3_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Stele\SFX_GPE_Stele_Butterfly\SFX_GPE_Stele_Butterfly_DS3		90822
	30374229	SFX_GPE_ToyPlant_Whisper_D1_02	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_D1_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_D\SFX_GPE_ToyPlant_Whisper_D\SFX_GPE_ToyPlant_Whisper_D1\SFX_GPE_ToyPlant_Whisper_D1_02		38906
	36604641	SFX_GPE_ToyPlant_Whisper_AS3_01	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_AS3_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_AS\SFX_GPE_ToyPlant_Whisper_AS\SFX_GPE_ToyPlant_Whisper_AS23\SFX_GPE_ToyPlant_Whisper_AS3\SFX_GPE_ToyPlant_Whisper_AS3_01		29542
	43107221	SFX_GPE_PlantPlatorm_Open_5	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_PlantPlatorm_Open_5_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_PlantPlatform\SFX_GPE_PlantPlatorm_Open\SFX_GPE_PlantPlatorm_Open_5		16119
	45807246	SFX_GPE_PlantPlatorm_Open_G	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_PlantPlatorm_Open_G_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_PlantPlatform\SFX_GPE_PlantPlatorm_Open_Tonal\SFX_GPE_PlantPlatorm_Open_G		37316
	50436246	SFX_GPE_ToyPlant_Whisper_G1_03	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_G1_03_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_G\SFX_GPE_ToyPlant_Whisper_G\SFX_GPE_ToyPlant_Whisper_G1\SFX_GPE_ToyPlant_Whisper_G1_03		35870
	64635819	SFX_GPE_Stele_Stone_C4	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Stele_Stone_C4_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Stele\SFX_GPE_Stele_Stone\SFX_GPE_Stele_Stone_C4		108913
	66082767	SFX_GPE_Stele_Butterfly_Layer_DS3	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Butterfly_Layer_DS3_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Stele\SFX_GPE_Stele_Butterfly\SFX_GPE_Butterfly_Layer\SFX_GPE_Stele_Butterfly_Layer_DS3		186507
	66270048	RFX_GPE_Zipline_Flap_Cloth_3	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\RFX_GPE_Zipline_Flap_Cloth_3_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Zipline\SFX_GPE_Zipline_Bld\RFX_GPE_Zipline_Wind_Cloth\RFX_GPE_Zipline_Flap_Cloth_3		32776
	75417464	SFX_GPE_Stele_Butterfly_Layer_C3	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Butterfly_Layer_C3_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Stele\SFX_GPE_Stele_Butterfly\SFX_GPE_Butterfly_Layer\SFX_GPE_Stele_Butterfly_Layer_C3		186791
	79435795	SFX_GPE_ToyPlant_Whisper_DS3_01	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_DS3_01_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_DS\SFX_GPE_ToyPlant_Whisper_DS\SFX_GPE_ToyPlant_Whisper_DS23\SFX_GPE_ToyPlant_Whisper_DS3\SFX_GPE_ToyPlant_Whisper_DS3_01		33057
	85145748	SFX_GPE_Stele_Butterfly_DS4	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_Stele_Butterfly_DS4_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_Stele\SFX_GPE_Stele_Butterfly\SFX_GPE_Stele_Butterfly_DS4		51617
	93449857	SFX_GPE_ToyPlant_Whisper_A1_02	J:\GitSourceTree\PROJECT\AVIAN\DesignGate\Wwise_DarkWorld\.cache\Windows\SFX\SFX_GPE_ToyPlant_Whisper_A1_02_D8C07C79.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX_GPE\SFX_GPE_ToyPlant\SFX_GPE_ToyPlant_A\SFX_GPE_ToyPlant_Whisper\SFX_GPE_ToyPlant_Whisper_A1\SFX_GPE_ToyPlant_Whisper_A1_02		37670
